"uid","genes","inCs","inRel","inDS","cls","interp"
"632813","FBN1","True","True","True","Likely pathogenic",
"632362","CYP1B1","True","True","True","Uncertain significance",
"627341","SERPINC1","True","True","True","Uncertain significance",
"627328","F8","True","True","True","Pathogenic",
"627284","ITGA2B","True","True","True","Uncertain significance",
"627180","F9","True","True","True","Pathogenic",
"627177","F9","True","True","True","Likely pathogenic",
"627165","F8","True","True","True","Pathogenic",
"627100","RUNX1/RUNX1-AS1","True","True","True","Uncertain significance",
"627098","ITGA2B","True","True","True","Uncertain significance",
"627020","ITGA2B","True","True","True","Pathogenic",
"626948","ITGA2B","True","True","True","Uncertain significance",
"626912","RRAS2","True","True","True","Likely pathogenic",
"626877","FBN1","True","True","True","Likely pathogenic",
"626107","FOXN1","True","True","True","Likely pathogenic",
"625952","GAMT","True","True","True","Likely benign",
"625945","FOXN1","True","True","True","Likely benign",
"624606","RAG2","True","True","True","Uncertain significance",
"623143","ITGB3","True","True","True","Uncertain significance",
"619937","VWF","True","True","True","Likely benign",
"619932","VWF","True","True","True","Likely benign",
"619750","VWF","True","True","True","Uncertain significance",
"618643","F9","True","True","True","Likely pathogenic",
"618516","ADA","True","True","True","Uncertain significance",
"618502","ACADVL","True","True","True","Uncertain significance",
"618119","FBN1","True","True","True","Uncertain significance",
"618104","F8","True","True","True","Pathogenic",
"617950","ACADVL","True","True","True","Uncertain significance",
"617874","FBN1","True","True","True","Uncertain significance",
"617543","DYSF","True","True","True","Likely pathogenic",
"599033","LZTR1","True","True","True","Uncertain significance",
"598004","DCLRE1C","True","True","True","Benign",
"596790","GUCY2D","True","True","True","Likely pathogenic",
"593841","RPGR","True","True","True","Pathogenic",
"593593","GAA","True","True","True","Uncertain significance",
"590456","RYR1","True","True","True","Likely pathogenic",
"590108","MECP2","True","True","True","Likely benign",
"590069","MECP2","True","True","True","Benign",
"590042","MECP2","True","True","True","Likely benign",
"589694","FOXG1","True","True","True","Uncertain significance",
"589521","MECP2","True","True","True","Benign",
"587398","HNF4A","True","True","True","Likely pathogenic",
"586023","HNF4A","True","True","True","Pathogenic",
"586019","HNF4A","True","True","True","Uncertain significance",
"585924","GCK","True","True","True","Pathogenic",
"585921","GCK","True","True","True","Likely pathogenic",
"585920","GCK","True","True","True","Uncertain significance",
"585919","GCK","True","True","True","Likely pathogenic",
"585918","GCK","True","True","True","Pathogenic",
"585917","GCK","True","True","True","Pathogenic",
"585914","GCK","True","True","True","Likely pathogenic",
"585912","GCK","True","True","True","Uncertain significance",
"585907","GCK","True","True","True","Likely pathogenic",
"585094","GP1BA","True","True","True","Uncertain significance",
"583401","RAG1","True","True","True","Uncertain significance",
"582515","PIK3CD","True","True","True","Likely pathogenic",
"580203","DICER1","True","True","True","Pathogenic",
"578525","PIK3CD","True","True","True","Likely pathogenic",
"575500","RUNX1","True","True","True","Likely benign",
"573475","RAG2","True","True","True","Uncertain significance",
"570737","FBN1","True","True","True","Likely pathogenic",
"569458","RUNX1","True","True","True","Likely benign",
"568706","SCN8A","True","True","True","Benign",
"567760","RUNX1","True","True","True","Likely benign",
"567608","CDH1","True","True","True","Pathogenic",
"567124","DYSF","True","True","True","Likely pathogenic",
"565574","LOC102723566/ENG","True","True","True","Uncertain significance",
"561716","LZTR1","True","True","True","Likely pathogenic",
"561249","RUNX1","True","True","True","Benign",
"561244","RUNX1-AS1/RUNX1","True","True","True","Pathogenic",
"561238","RUNX1/RUNX1-AS1","True","True","True","Pathogenic",
"561228","RUNX1","True","True","True","Pathogenic",
"561220","RUNX1","True","True","True","Likely benign",
"560679","RIT1","True","True","True","Uncertain significance",
"560497","RPE65","True","True","True","Likely pathogenic",
"560496","RPE65","True","True","True","Pathogenic",
"560463","GUCY2D","True","True","True","Pathogenic",
"559523","RPE65","True","True","True","Pathogenic",
"558132","LOC126861615/PAH","True","True","True","Pathogenic",
"557885","IDUA","True","True","True","Pathogenic",
"557676","ACADVL","True","True","True","Pathogenic",
"557260","IDUA","True","True","True","Likely pathogenic",
"556315","ATM","True","True","True","Pathogenic",
"556178","RPE65","True","True","True","Likely pathogenic",
"556104","RPE65","True","True","True","Likely pathogenic",
"555998","GAA","True","True","True","Uncertain significance",
"555864","GAA","True","True","True","Likely pathogenic",
"555820","GAA","True","True","True","Likely pathogenic",
"555727","GAA","True","True","True","Uncertain significance",
"555264","ADA","True","True","True","Pathogenic",
"555182","ADA","True","True","True","Pathogenic",
"553493","NEB","True","True","True","Likely pathogenic",
"552776","GAA","True","True","True","Likely pathogenic",
"552734","RMRP","True","True","True","Likely pathogenic",
"552042","NEB","True","True","True","Pathogenic",
"551915","GJB2","True","True","True","Pathogenic",
"551588","ACADVL","True","True","True","Likely pathogenic",
"550799","IDUA","True","True","True","Pathogenic",
"550716","GJB2","True","True","True","Likely pathogenic",
"550622","LOC130060113/ACADVL","True","True","True","Likely pathogenic",
"550010","GAA","True","True","True","Likely pathogenic",
"549981","USH2A","True","True","True","Pathogenic",
"549555","HNF4A","True","True","True","Likely pathogenic",
"549554","HNF4A","True","True","True","Uncertain significance",
"549180","FBN1","True","True","True","Likely pathogenic",
"549173","FBN1","True","True","True","Likely pathogenic",
"549019","FBN1","True","True","True","Likely pathogenic",
"548685","BMPR2","True","True","True","Benign",
"547349","FBN1","True","True","True","Likely pathogenic",
"547340","FBN1","True","True","True","Pathogenic",
"547338","FBN1","True","True","True","Likely pathogenic",
"547334","FBN1","True","True","True","Pathogenic",
"547309","FBN1","True","True","True","Pathogenic",
"545487","BRCA2","True","True","True","Likely pathogenic",
"544257","GAMT","True","True","True","Pathogenic",
"543626","DICER1","True","True","True","Uncertain significance",
"543609","DICER1","True","True","True","Likely benign",
"543597","DICER1","True","True","True","Likely benign",
"541723","ACADVL","True","True","True","Uncertain significance",
"536427","FOXN1","True","True","True","Uncertain significance",
"532770","ACTA1","True","True","True","Likely pathogenic",
"532747","JAK3","True","True","True","Likely benign",
"532674","RUNX1","True","True","True","Likely benign",
"532672","RUNX1","True","True","True","Likely benign",
"531302","BRCA1","True","True","True","Likely pathogenic",
"530855","MTM1","True","True","True","Pathogenic",
"529744","SERPINC1","True","True","True","Uncertain significance",
"529743","SERPINC1","True","True","True","Likely benign",
"529741","SERPINC1","True","True","True","Uncertain significance",
"528248","TP53","True","True","True","Pathogenic",
"528065","ENG/LOC102723566","True","True","True","Likely pathogenic",
"526525","GAA","True","True","True","Uncertain significance",
"524154","HNF4A","True","True","True","Likely pathogenic",
"522770","DCLRE1C","True","True","True","Uncertain significance",
"522504","GCK","True","True","True","Uncertain significance",
"520895","HNF4A","True","True","True","Likely pathogenic",
"520675","HNF4A","True","True","True","Likely pathogenic",
"520496","FBN1","True","True","True","Pathogenic",
"519783","FBN1","True","True","True","Likely pathogenic",
"519760","FBN1","True","True","True","Pathogenic",
"517669","FOXG1","True","True","True","Benign",
"517187","RUNX1","True","True","True","Uncertain significance",
"516726","TCF4","True","True","True","Likely benign",
"515407","GAA","True","True","True","Likely benign",
"512592","SLC9A6","True","True","True","Likely benign",
"511239","DNM2","True","True","True","Benign",
"510672","GAA","True","True","True","Uncertain significance",
"510585","HNF4A","True","True","True","Uncertain significance",
"507662","CDKL5","True","True","True","Benign",
"507529","GAA","True","True","True","Uncertain significance",
"507028","VWF","True","True","True","Uncertain significance",
"506444","LZTR1","True","True","True","Benign",
"505185","MYO15A","True","True","True","Pathogenic",
"503699","GCK","True","True","True","Pathogenic",
"498275","SGCA","True","True","True","Likely pathogenic",
"498267","CAPN3","True","True","True","Pathogenic",
"498216","DYSF","True","True","True","Likely pathogenic",
"497182","CAPN3","True","True","True","Pathogenic",
"496681","CDKL5","True","True","True","Uncertain significance",
"496633","RAG2","True","True","True","Uncertain significance",
"496629","RAG2","True","True","True","Likely pathogenic",
"496628","RAG2","True","True","True","Likely pathogenic",
"496624","RAG2","True","True","True","Pathogenic",
"495789","PAH","True","True","True","Pathogenic",
"495662","FBN1","True","True","True","Likely pathogenic",
"495644","FBN1","True","True","True","Likely pathogenic",
"495629","FBN1","True","True","True","Pathogenic",
"495598","FBN1","True","True","True","Uncertain significance",
"495558","FBN1","True","True","True","Pathogenic",
"495246","CDKL5","True","True","True","Uncertain significance",
"493321","HNF4A","True","True","True","Uncertain significance",
"492752","TP53","True","True","True","Pathogenic",
"492727","PTEN","True","True","True","Pathogenic",
"491098","BRCA1","True","True","True","Uncertain significance",
"489785","BRCA2","True","True","True","Pathogenic",
"489784","BRCA2","True","True","True","Likely pathogenic",
"488999","HNF4A","True","True","True","Likely pathogenic",
"488726","RAG2","True","True","True","Uncertain significance",
"483434","DICER1","True","True","True","Likely benign",
"483407","DICER1","True","True","True","Likely benign",
"482223","TP53","True","True","True","Pathogenic",
"482029","PALB2","True","True","True","Uncertain significance",
"481129","PTEN","True","True","True","Uncertain significance",
"480386","KLLN/PTEN","True","True","True","Uncertain significance",
"479632","DICER1","True","True","True","Likely benign",
"477295","DICER1","True","True","True","Likely benign",
"477062","DICER1","True","True","True","Likely benign",
"474894","ACADVL","True","True","True","Uncertain significance",
"469632","SLC9A6","True","True","True","Benign",
"468680","PTEN","True","True","True","Likely pathogenic",
"467827","RPE65","True","True","True","Likely pathogenic",
"465208","RMRP","True","True","True","Likely pathogenic",
"464139","ACTA1","True","True","True","Pathogenic",
"464114","ACTA1","True","True","True","Pathogenic",
"464113","ACTA1","True","True","True","Likely pathogenic",
"463795","CDH1","True","True","True","Pathogenic",
"463790","CDH1","True","True","True","Uncertain significance",
"463378","IL2RG/LOC126863274","True","True","True","Likely pathogenic",
"461696","MTM1","True","True","True","Benign",
"458626","BMPR2","True","True","True","Likely benign",
"458520","TP53","True","True","True","Uncertain significance",
"458078","PAH","True","True","True","Likely pathogenic",
"456402","GAA","True","True","True","Likely pathogenic",
"456370","GAA","True","True","True","Uncertain significance",
"451330","RYR1","True","True","True","Pathogenic",
"450787","HNF4A","True","True","True","Pathogenic",
"449935","LOC130060113/ACADVL","True","True","True","Uncertain significance",
"449813","SCN8A","True","True","True","Benign",
"449564","GP1BA","True","True","True","Uncertain significance",
"449370","F8","True","True","True","Pathogenic",
"447524","HNF4A","True","True","True","Pathogenic",
"447523","HNF4A","True","True","True","Likely benign",
"447520","HNF4A","True","True","True","Pathogenic",
"447518","HNF4A","True","True","True","Uncertain significance",
"447513","HNF4A","True","True","True","Pathogenic",
"447413","GCK","True","True","True","Pathogenic",
"447411","GCK","True","True","True","Pathogenic",
"447401","GCK","True","True","True","Likely pathogenic",
"447397","GCK","True","True","True","Pathogenic",
"447387","GCK","True","True","True","Pathogenic",
